# Ten-channel resonant ladder, W/L = 1000, L = 1 um, VDD = 5 V
# SMALL-SIGNAL run: drive 0.03 V RMS, chosen to keep the cross-coupled pairs
# linear.  At 1 V RMS the pairs intermodulate and, because the channel ladder
# is arithmetic, every sum of two channels lands on another channel.
# Excitation: white noise, new value every 0.5 ns (flat well past 200 MHz)
# Uniform sampling 500 ps (ngspice 'linearize'), 190 us total
# vin  = v(n05) - v(actm)   vout = v(actp) - v(actm)
#
# time[s]            vin[V]               vout[V]
1.571595000e-04 -3.433722310e-02 -1.427439360e-02
1.571600000e-04 1.290483650e-02 -1.304512260e-02
1.571605000e-04 -7.078095760e-02 -1.828327770e-02
1.571610000e-04 -1.874233580e-02 -2.545607810e-02
1.571615000e-04 -1.953201570e-02 -2.366988960e-02
1.571620000e-04 -3.247324110e-02 -2.442152730e-02
1.571625000e-04 1.662351710e-02 -1.938386370e-02
1.571630000e-04 -1.869935120e-02 -1.442706570e-02
1.571635000e-04 -5.327580450e-02 -2.090232450e-02
1.571640000e-04 5.935526640e-03 -2.137920510e-02
1.571645000e-04 7.332532770e-02 -3.546601210e-03
1.571650000e-04 3.612196980e-02 1.277613630e-02
1.571655000e-04 -1.317337930e-02 1.208732630e-02
1.571660000e-04 5.297797330e-02 1.493337770e-02
1.571665000e-04 -3.151923300e-02 1.329530910e-02
1.571670000e-04 -1.598213860e-02 2.993670630e-03
1.571675000e-04 3.335429280e-02 5.119969780e-03
1.571680000e-04 -8.146698990e-03 7.060785220e-03
1.571685000e-04 -7.125882420e-03 2.892489650e-03
1.571690000e-04 3.290412800e-03 1.530366470e-03
1.571695000e-04 3.168055210e-02 6.161989000e-03
1.571700000e-04 4.209592010e-02 1.482052060e-02
1.571705000e-04 -1.530508050e-02 1.383415350e-02
1.571710000e-04 -7.657031280e-03 6.494476740e-03
1.571715000e-04 1.304732940e-02 5.450414720e-03
1.571720000e-04 4.148277010e-02 1.181611530e-02
1.571725000e-04 2.903741580e-02 1.838814650e-02
1.571730000e-04 3.436584290e-02 2.221937470e-02
1.571735000e-04 -1.083672650e-02 1.893632680e-02
1.571740000e-04 -5.917134510e-02 3.222653470e-03
1.571745000e-04 3.070118250e-02 -1.085851770e-03
1.571750000e-04 1.877363440e-02 6.269957280e-03
1.571755000e-04 -2.242071270e-02 3.797444030e-03
1.571760000e-04 2.885946440e-02 4.185656830e-03
1.571765000e-04 -3.644502400e-02 1.631610830e-03
1.571770000e-04 1.657998750e-02 -1.103332450e-03
1.571775000e-04 1.817713550e-02 4.318145070e-03
1.571780000e-04 2.734045580e-03 6.028775620e-03
1.571785000e-04 -3.151695900e-02 -7.824898240e-05
1.571790000e-04 -2.691468180e-02 -8.474149250e-03
1.571795000e-04 -1.445826280e-03 -1.009116210e-02
1.571800000e-04 2.159308740e-02 -4.385647540e-03
1.571805000e-04 -2.665659860e-03 -8.026978310e-04
1.571810000e-04 -8.849991890e-03 -2.404179930e-03
1.571815000e-04 4.070961130e-03 -2.386180900e-03
1.571820000e-04 3.631090530e-02 4.263675450e-03
1.571825000e-04 -3.033518650e-02 3.436497850e-03
1.571830000e-04 2.271616880e-02 1.831633350e-03
1.571835000e-04 -5.489186710e-03 3.652009430e-03
1.571840000e-04 -1.789530000e-02 -7.443971890e-04
1.571845000e-04 4.599148220e-02 3.940573340e-03
1.571850000e-04 5.216745700e-02 1.686990940e-02
1.571855000e-04 -8.934246270e-03 1.778448990e-02
1.571860000e-04 -5.840467060e-03 1.060874750e-02
1.571865000e-04 6.634260550e-04 6.870826470e-03
1.571870000e-04 6.910020420e-03 6.037719350e-03
1.571875000e-04 3.975450210e-02 1.122781960e-02
1.571880000e-04 -1.708434590e-02 1.089799450e-02
1.571885000e-04 3.179728090e-02 1.029954790e-02
1.571890000e-04 -3.896805800e-02 5.881455600e-03
1.571895000e-04 9.624396110e-03 4.116521640e-04
1.571900000e-04 -2.955048610e-03 1.172266720e-03
1.571905000e-04 4.065393600e-02 6.508172540e-03
1.571910000e-04 -3.362203500e-02 5.065631810e-03
1.571915000e-04 -2.741623050e-02 -5.081676330e-03
1.571920000e-04 2.501301590e-02 -3.664134720e-03
1.571925000e-04 -4.139216690e-03 9.353963430e-05
1.571930000e-04 2.993171270e-02 3.914249300e-03
1.571935000e-04 7.510924320e-02 1.803297780e-02
1.571940000e-04 1.994043800e-02 2.598404250e-02
1.571945000e-04 3.697824350e-02 2.680084190e-02
1.571950000e-04 4.332521900e-02 3.067313260e-02
1.571955000e-04 -3.432289750e-02 2.268516230e-02
1.571960000e-04 3.671551630e-03 1.222272170e-02
1.571965000e-04 -1.663548550e-02 6.866569260e-03
1.571970000e-04 3.877632470e-02 8.570960380e-03
1.571975000e-04 -1.996275030e-02 8.460570310e-03
1.571980000e-04 7.300377720e-04 3.511163380e-03
1.571985000e-04 -4.196456400e-02 -3.695580610e-03
1.571990000e-04 2.043762280e-02 -5.343859950e-03
1.571995000e-04 2.930169260e-02 3.186553510e-03
1.572000000e-04 -5.851353930e-02 -2.683110830e-03
1.572005000e-04 -3.754028610e-03 -1.055575650e-02
1.572010000e-04 -2.362085230e-02 -1.169858660e-02
1.572015000e-04 4.681374770e-02 -4.580019670e-03
1.572020000e-04 -1.462473970e-02 8.870527100e-04
1.572025000e-04 -7.747573870e-03 -2.454844810e-03
1.572030000e-04 -3.199934940e-02 -7.517623580e-03
1.572035000e-04 -2.510191080e-04 -9.647520670e-03
1.572040000e-04 1.261168390e-03 -6.639459130e-03
1.572045000e-04 6.031207010e-02 4.526550490e-03
1.572050000e-04 -4.202317350e-02 5.120383660e-03
1.572055000e-04 3.571774260e-02 3.406903610e-03
1.572060000e-04 -3.308555650e-02 2.369328240e-03
1.572065000e-04 5.118920270e-02 4.920397130e-03
1.572070000e-04 2.515814390e-02 1.425810370e-02
1.572075000e-04 1.029954110e-02 1.515656060e-02
1.572080000e-04 -1.200293130e-02 1.043196930e-02
1.572085000e-04 6.381789030e-02 1.539529720e-02
1.572090000e-04 3.246292090e-04 1.967700310e-02
1.572095000e-04 8.426838690e-03 1.535769540e-02
1.572100000e-04 -1.927041170e-02 9.240351490e-03
1.572105000e-04 -4.704154200e-02 -3.038978260e-03
1.572110000e-04 2.737228700e-04 -8.472777360e-03
1.572115000e-04 -5.416344890e-03 -6.835136710e-03
1.572120000e-04 2.616858290e-02 -1.756138510e-03
1.572125000e-04 1.206670020e-02 4.005639030e-03
1.572130000e-04 1.934704020e-02 7.238828470e-03
1.572135000e-04 1.136144480e-02 9.292138950e-03
1.572140000e-04 -4.563525810e-03 7.290289890e-03
1.572145000e-04 4.702667480e-02 1.147113800e-02
1.572150000e-04 -5.512817510e-02 6.243217420e-03
1.572155000e-04 -2.519000070e-03 -3.311486450e-03
1.572160000e-04 -4.130411290e-02 -8.697771420e-03
1.572165000e-04 4.130459900e-02 -5.346878470e-03
1.572170000e-04 6.528279770e-02 1.185183390e-02
1.572175000e-04 -3.318795520e-03 1.709139010e-02
1.572180000e-04 6.109633480e-03 1.284456990e-02
1.572185000e-04 -3.509985470e-02 4.788433380e-03
1.572190000e-04 1.888336170e-02 1.419458550e-03
1.572195000e-04 3.307948410e-02 8.337099690e-03
1.572200000e-04 -3.885524110e-03 9.642948450e-03
1.572205000e-04 1.050218770e-02 7.742083270e-03
1.572210000e-04 -2.739937020e-03 6.427876700e-03
1.572215000e-04 -5.524350550e-02 -4.090402360e-03
1.572220000e-04 -8.345760440e-03 -1.160525650e-02
1.572225000e-04 5.538562580e-02 -1.013903780e-03
1.572230000e-04 6.613978250e-03 7.877664230e-03
1.572235000e-04 1.313258410e-02 8.556055680e-03
1.572240000e-04 -3.143332090e-04 7.845803380e-03
1.572245000e-04 2.101679840e-02 8.651913440e-03
1.572250000e-04 3.677738360e-02 1.446193190e-02
1.572255000e-04 1.686406990e-02 1.778593020e-02
1.572260000e-04 -6.255219460e-02 5.678712020e-03
1.572265000e-04 -1.926772620e-02 -7.210958000e-03
1.572270000e-04 -1.952435400e-02 -1.053135950e-02
1.572275000e-04 -1.871755330e-03 -1.025019440e-02
1.572280000e-04 -9.669460920e-03 -8.834305420e-03
1.572285000e-04 2.092924220e-02 -4.353711630e-03
1.572290000e-04 1.326662370e-02 1.735752050e-03
1.572295000e-04 1.423538890e-03 3.162513340e-03
1.572300000e-04 9.798724150e-03 3.731181300e-03
1.572305000e-04 -5.101428740e-02 -3.858635650e-03
1.572310000e-04 2.584961500e-02 -5.999152130e-03
1.572315000e-04 5.309001710e-02 6.971562190e-03
1.572320000e-04 1.831195420e-02 1.481972440e-02
1.572325000e-04 1.930502220e-02 1.590838600e-02
1.572330000e-04 -1.584428600e-02 1.160365120e-02
1.572335000e-04 -7.701983220e-03 5.028608240e-03
1.572340000e-04 7.520594740e-03 3.736646420e-03
1.572345000e-04 1.052979220e-02 5.336098650e-03
1.572350000e-04 4.005628340e-02 1.131439120e-02
1.572355000e-04 -2.937414210e-02 9.235403290e-03
1.572360000e-04 -1.340174130e-02 7.427781770e-04
1.572365000e-04 -3.010579730e-03 -1.589665080e-03
1.572370000e-04 4.201135080e-02 4.880665980e-03
1.572375000e-04 -4.601706230e-02 2.391848790e-03
1.572380000e-04 -4.668804710e-02 -1.140505820e-02
1.572385000e-04 3.127601970e-02 -9.754426590e-03
1.572390000e-04 2.890470450e-02 1.544948960e-03
1.572395000e-04 -1.397493290e-02 2.800563990e-03
1.572400000e-04 -2.717442990e-03 -4.917818310e-04
1.572405000e-04 1.369860260e-02 1.117097030e-03
1.572410000e-04 -1.358611010e-02 4.297824020e-04
1.572415000e-04 3.467267900e-02 3.533980040e-03
1.572420000e-04 -3.325364180e-02 2.256046020e-03
1.572425000e-04 1.386560620e-02 -7.843679090e-04
1.572430000e-04 -8.815784190e-03 9.266093830e-05
1.572435000e-04 2.933794120e-02 3.382116740e-03
1.572440000e-04 4.547453660e-02 1.330383010e-02
1.572445000e-04 -3.417803560e-02 1.059949830e-02
1.572450000e-04 -1.270990580e-02 1.060488440e-03
1.572455000e-04 1.761206040e-02 1.648357050e-03
1.572460000e-04 3.958216180e-02 9.459418290e-03
1.572465000e-04 -2.365233870e-02 8.524446230e-03
1.572470000e-04 -1.755457770e-02 2.425057890e-04
1.572475000e-04 -1.595472790e-02 -4.575135770e-03
1.572480000e-04 1.855720740e-02 -2.619521680e-03
1.572485000e-04 1.867709730e-02 3.491474640e-03
1.572490000e-04 -7.764984620e-02 -6.560418860e-03
1.572495000e-04 1.232209590e-02 -1.327522090e-02
1.572500000e-04 9.464340340e-03 -6.376268060e-03
1.572505000e-04 -9.064112500e-04 -3.406306220e-03
1.572510000e-04 -3.499812120e-02 -7.807298100e-03
1.572515000e-04 -3.766972580e-03 -1.090750750e-02
1.572520000e-04 4.561131670e-04 -8.253141040e-03
1.572525000e-04 1.808077590e-02 -3.145819870e-03
1.572530000e-04 1.167797530e-03 3.396856580e-04
1.572535000e-04 7.226572270e-03 1.445899990e-03
1.572540000e-04 1.257542930e-02 3.847396170e-03
1.572545000e-04 -4.225300320e-02 -1.944550890e-03
1.572550000e-04 3.796756010e-02 -1.456024470e-03
1.572555000e-04 -2.752919230e-02 -3.913657020e-05
1.572560000e-04 -2.464653950e-02 -7.397162030e-03
1.572565000e-04 4.429051910e-02 -1.885047870e-03
1.572570000e-04 -4.051654290e-02 -1.315730820e-03
1.572575000e-04 8.416762370e-03 -5.087556410e-03
1.572580000e-04 -1.256439290e-02 -4.313519530e-03
1.572585000e-04 3.949812450e-02 1.146618270e-03
1.572590000e-04 2.421736610e-03 6.471232720e-03
1.572595000e-04 -2.322324580e-02 1.321171120e-03
1.572600000e-04 5.566257070e-03 -1.554926100e-03
1.572605000e-04 -2.786542050e-02 -4.700905020e-03
1.572610000e-04 1.186943610e-02 -5.469841270e-03
1.572615000e-04 7.694324470e-03 -1.230274030e-03
1.572620000e-04 -1.548826480e-02 -2.172396480e-03
1.572625000e-04 -1.507092660e-02 -5.843464100e-03
1.572630000e-04 -3.300565640e-02 -1.104282130e-02
1.572635000e-04 1.075016950e-03 -1.207369410e-02
1.572640000e-04 1.920797570e-02 -5.470739470e-03
1.572645000e-04 -1.831438920e-03 -1.472467940e-03
1.572650000e-04 -2.108264910e-02 -4.368952410e-03
1.572655000e-04 -5.146319440e-02 -1.364022620e-02
1.572660000e-04 2.146896520e-02 -1.344478210e-02
1.572665000e-04 -7.524778020e-03 -7.794375690e-03
1.572670000e-04 -1.753203410e-02 -9.177769760e-03
1.572675000e-04 -2.055065610e-03 -9.215279980e-03
1.572680000e-04 -3.736138970e-02 -1.246631060e-02
1.572685000e-04 1.886350130e-02 -1.117612320e-02
1.572690000e-04 8.287906130e-03 -4.209191010e-03
1.572695000e-04 7.918199110e-02 9.957908970e-03
1.572700000e-04 -4.483543420e-02 1.101957020e-02
1.572705000e-04 2.421978050e-02 5.362062070e-03
1.572710000e-04 -1.878839330e-02 4.230183950e-03
1.572715000e-04 -4.873734550e-02 -6.860251340e-03
1.572720000e-04 2.448727290e-02 -7.822321490e-03
1.572725000e-04 -5.289717010e-02 -1.026364320e-02
1.572730000e-04 1.249272700e-02 -1.274691510e-02
1.572735000e-04 5.713172110e-02 1.012709090e-03
1.572740000e-04 -2.602742910e-02 4.401137850e-03
1.572745000e-04 -2.762078240e-02 -4.661108460e-03
1.572750000e-04 6.011076470e-02 1.815256760e-03
1.572755000e-04 3.036692900e-02 1.396382030e-02
1.572760000e-04 1.272157880e-02 1.606053740e-02
1.572765000e-04 -8.720387950e-03 1.205311580e-02
1.572770000e-04 1.381332520e-03 7.875105000e-03
1.572775000e-04 1.682313390e-02 8.584535380e-03
1.572780000e-04 -3.608788290e-02 3.221956890e-03
1.572785000e-04 -2.310218520e-02 -5.918249220e-03
1.572790000e-04 -4.722871710e-02 -1.442284710e-02
1.572795000e-04 -5.531757200e-02 -2.507906480e-02
1.572800000e-04 -3.247866360e-02 -3.045606890e-02
1.572805000e-04 -1.590433060e-02 -2.873283740e-02
1.572810000e-04 3.268325690e-02 -1.795099720e-02
1.572815000e-04 3.161379730e-02 -3.755659380e-03
1.572820000e-04 4.896086440e-03 2.337730440e-03
1.572825000e-04 -3.398325320e-02 -2.713966170e-03
1.572830000e-04 -8.322823880e-03 -7.695853820e-03
1.572835000e-04 1.524651510e-02 -4.281467750e-03
1.572840000e-04 1.610136710e-02 1.454173570e-03
1.572845000e-04 -1.801986690e-02 5.093283910e-04
1.572850000e-04 4.861585670e-02 5.142384820e-03
1.572855000e-04 2.590533500e-02 1.401956710e-02
1.572860000e-04 -8.393622060e-03 1.218862460e-02
1.572865000e-04 1.182120850e-02 9.310134550e-03
1.572870000e-04 4.335289360e-02 1.478779250e-02
1.572875000e-04 3.284483800e-02 2.148310100e-02
1.572880000e-04 -1.153064940e-02 1.824096130e-02
1.572885000e-04 -1.958570660e-02 8.717618040e-03
1.572890000e-04 -6.917266390e-03 2.661828050e-03
1.572895000e-04 7.056574460e-03 2.061079320e-03
1.572900000e-04 2.946778340e-02 6.783908430e-03
1.572905000e-04 -5.523028670e-02 4.315898200e-04
1.572910000e-04 6.802684800e-02 2.833084380e-03
1.572915000e-04 -1.478164780e-02 8.751414780e-03
1.572920000e-04 -1.206555520e-02 2.245066470e-03
1.572925000e-04 1.374822340e-02 1.919237800e-03
1.572930000e-04 2.296529570e-02 6.628022440e-03
1.572935000e-04 7.083270660e-03 8.937131860e-03
1.572940000e-04 -5.257955420e-02 -4.365366670e-04
1.572945000e-04 5.452483720e-02 8.604506570e-04
1.572950000e-04 -7.955629780e-02 -3.851974740e-03
1.572955000e-04 1.035473500e-02 -1.187736640e-02
1.572960000e-04 1.620061570e-02 -4.547974270e-03
1.572965000e-04 -2.499958700e-02 -4.717035220e-03
1.572970000e-04 4.364638490e-04 -6.588934250e-03
1.572975000e-04 -1.863990990e-02 -7.337344380e-03
1.572980000e-04 1.858523560e-02 -4.917508120e-03
1.572985000e-04 4.750341950e-02 6.157336950e-03
1.572990000e-04 2.938901360e-02 1.520766220e-02
1.572995000e-04 -2.082234580e-02 1.165555760e-02
1.573000000e-04 6.182660010e-03 6.297258600e-03
1.573005000e-04 2.251456100e-02 8.506710820e-03
1.573010000e-04 3.347277790e-03 9.434571630e-03
1.573015000e-04 2.290736280e-02 1.047572470e-02
1.573020000e-04 1.172225180e-02 1.225308010e-02
1.573025000e-04 2.116023470e-02 1.350282660e-02
1.573030000e-04 1.009077580e-03 1.273919790e-02
1.573035000e-04 -1.229231390e-02 7.509675690e-03
1.573040000e-04 -2.454745030e-02 1.578556750e-04
1.573045000e-04 -5.565093080e-02 -1.141119860e-02
1.573050000e-04 3.308128890e-02 -1.058117590e-02
1.573055000e-04 5.380154810e-02 5.011534050e-03
1.573060000e-04 4.351203310e-03 1.150060530e-02
1.573065000e-04 6.623357210e-02 1.867253490e-02
1.573070000e-04 3.799058700e-02 2.790581360e-02
1.573075000e-04 2.384893030e-02 2.856165590e-02
1.573080000e-04 -6.294330940e-02 1.413760320e-02
1.573085000e-04 4.258571680e-02 7.957573350e-03
1.573090000e-04 3.629072880e-02 1.693530670e-02
1.573095000e-04 -5.490640470e-03 1.625577860e-02
1.573100000e-04 4.263655160e-02 1.736415340e-02
1.573105000e-04 1.528285570e-04 1.827274790e-02
1.573110000e-04 7.995958770e-03 1.432420620e-02
1.573115000e-04 2.348261350e-02 1.483837910e-02
1.573120000e-04 5.161821270e-02 2.149438330e-02
1.573125000e-04 1.930459690e-02 2.518798240e-02
1.573130000e-04 -4.718829670e-02 1.348493720e-02
1.573135000e-04 -2.254889360e-02 -1.842931080e-04
1.573140000e-04 -9.958968500e-03 -4.713737390e-03
1.573145000e-04 -4.180468380e-02 -1.096351470e-02
1.573150000e-04 3.502384650e-02 -8.214504540e-03
1.573155000e-04 6.604257200e-02 8.842030860e-03
1.573160000e-04 7.262032000e-02 2.621515240e-02
1.573165000e-04 2.611300320e-03 2.903003140e-02
1.573170000e-04 -1.395316010e-02 1.903590700e-02
1.573175000e-04 1.846848380e-02 1.448924580e-02
1.573180000e-04 -1.484385750e-02 1.060449250e-02
1.573185000e-04 3.593806320e-02 1.091545130e-02
1.573190000e-04 2.776345450e-02 1.678445400e-02
1.573195000e-04 1.273487570e-02 1.758775110e-02
1.573200000e-04 -2.424593380e-04 1.414955850e-02
1.573205000e-04 4.130038690e-02 1.613866510e-02
1.573210000e-04 4.107674990e-02 2.313835930e-02
1.573215000e-04 -4.489359180e-02 1.523283770e-02
1.573220000e-04 3.810177920e-02 1.038457400e-02
1.573225000e-04 7.058397760e-03 1.362664010e-02
1.573230000e-04 -5.940686730e-02 1.869958460e-03
1.573235000e-04 -2.105100510e-02 -9.731113110e-03
1.573240000e-04 3.210297380e-02 -4.822428300e-03
1.573245000e-04 -6.644884770e-03 1.124439700e-04
1.573250000e-04 2.238340440e-02 2.719000510e-03
1.573255000e-04 7.275318360e-03 6.172394050e-03
1.573260000e-04 1.020013500e-02 6.972670020e-03
1.573265000e-04 7.112616120e-02 1.701626110e-02
1.573270000e-04 -2.445112330e-02 1.806778070e-02
1.573275000e-04 6.695673830e-03 1.057521670e-02
1.573280000e-04 1.100833330e-02 1.009321010e-02
1.573285000e-04 -5.271045820e-03 7.928348370e-03
1.573290000e-04 2.161902260e-03 5.306979150e-03
1.573295000e-04 4.100310480e-02 1.027262950e-02
1.573300000e-04 2.608929570e-02 1.679891570e-02
1.573305000e-04 7.299817070e-03 1.659711980e-02
1.573310000e-04 -1.378563910e-02 1.070649440e-02
1.573315000e-04 3.271475610e-02 1.056851210e-02
1.573320000e-04 -1.427577670e-02 9.717841370e-03
1.573325000e-04 1.060918920e-02 6.504758780e-03
1.573330000e-04 4.407557670e-02 1.260410630e-02
1.573335000e-04 -2.812538920e-02 1.074581890e-02
1.573340000e-04 -1.345794350e-02 1.838994560e-03
1.573345000e-04 -3.611418480e-02 -5.915003330e-03
1.573350000e-04 1.446939280e-02 -6.920606670e-03
1.573355000e-04 -5.249481550e-03 -3.741466090e-03
1.573360000e-04 -3.010487580e-02 -7.865615240e-03
1.573365000e-04 2.779923200e-03 -9.225812390e-03
1.573370000e-04 3.797268700e-02 -4.865868650e-04
1.573375000e-04 -3.000093070e-03 4.425650540e-03
1.573380000e-04 1.741766760e-03 3.117168340e-03
1.573385000e-04 -3.433764970e-03 2.047270800e-03
1.573390000e-04 -1.667533880e-02 -1.421692020e-03
1.573395000e-04 -7.765563460e-03 -4.399545900e-03
1.573400000e-04 -3.448844400e-02 -9.384644130e-03
1.573405000e-04 2.547237340e-02 -7.649351800e-03
1.573410000e-04 -8.310448700e-03 -3.376277000e-03
1.573415000e-04 2.036603050e-02 -6.007423380e-04
1.573420000e-04 5.787688630e-02 1.090560510e-02
1.573425000e-04 2.223346070e-02 1.890467440e-02
1.573430000e-04 -4.160566160e-02 1.025418130e-02
1.573435000e-04 1.483281780e-02 3.997427160e-03
1.573440000e-04 8.365665990e-03 6.196760370e-03
1.573445000e-04 -4.019521720e-02 -3.692433320e-04
1.573450000e-04 3.126139400e-02 -9.695718050e-04
1.573455000e-04 1.335643890e-03 3.750609570e-03
1.573460000e-04 -3.279380030e-02 -2.070451140e-03
1.573465000e-04 -3.027738830e-02 -1.049755440e-02
1.573470000e-04 -2.558779820e-02 -1.545916990e-02
1.573475000e-04 5.178116200e-04 -1.442614730e-02
1.573480000e-04 2.532908300e-02 -6.368117120e-03
1.573485000e-04 2.798245350e-02 3.178696790e-03
1.573490000e-04 5.934814210e-02 1.505167510e-02
1.573495000e-04 3.619144580e-02 2.429626560e-02
1.573500000e-04 6.133693740e-02 3.143078860e-02
1.573505000e-04 -6.015565730e-03 2.973201090e-02
1.573510000e-04 -2.131615320e-02 1.703042070e-02
1.573515000e-04 5.496332720e-02 1.721459070e-02
1.573520000e-04 -3.063569450e-02 1.493064770e-02
1.573525000e-04 3.830387530e-02 1.207672020e-02
1.573530000e-04 -1.867584210e-02 1.091685820e-02
1.573535000e-04 2.007788960e-03 5.585653180e-03
1.573540000e-04 1.308767080e-02 6.320207690e-03
1.573545000e-04 -2.762766530e-03 6.055671550e-03
1.573550000e-04 -2.194348850e-02 8.689426840e-04
1.573555000e-04 6.199711830e-03 -1.224956530e-03
1.573560000e-04 -3.770042360e-02 -5.527387090e-03
1.573565000e-04 1.668768270e-02 -6.461537820e-03
1.573570000e-04 -1.627330360e-03 -2.505513380e-03
1.573575000e-04 2.942851030e-02 2.467635250e-03
1.573580000e-04 3.021770510e-02 1.032076170e-02
1.573585000e-04 1.572176820e-03 1.174121720e-02
1.573590000e-04 -1.185655170e-02 6.832822340e-03
1.573595000e-04 -4.381254710e-02 -3.298175460e-03
1.573600000e-04 -2.674287790e-03 -8.760530180e-03
1.573605000e-04 3.094172710e-02 -2.093071790e-03
1.573610000e-04 4.225509250e-02 8.857988590e-03
1.573615000e-04 -2.132891540e-02 8.641491520e-03
1.573620000e-04 -2.934508050e-02 -1.278261790e-03
1.573625000e-04 7.669018010e-02 6.506278970e-03
1.573630000e-04 -3.468173110e-02 9.795149330e-03
1.573635000e-04 -3.233827470e-02 -2.473752700e-03
1.573640000e-04 1.910331800e-02 -3.106307560e-03
1.573645000e-04 3.103132360e-03 1.024941460e-03
1.573650000e-04 1.777813830e-02 4.005014850e-03
1.573655000e-04 -9.587113460e-04 5.246235540e-03
1.573660000e-04 -3.816537470e-02 -2.031268700e-03
1.573665000e-04 -1.174993940e-02 -8.404270140e-03
1.573670000e-04 4.047194690e-02 -1.665045280e-03
1.573675000e-04 2.448766890e-02 7.826267720e-03
1.573680000e-04 -3.674030860e-03 8.234329050e-03
1.573685000e-04 -7.885246750e-02 -6.465174970e-03
1.573690000e-04 3.712758210e-02 -9.634616700e-03
1.573695000e-04 -7.976147120e-03 -2.960504420e-03
1.573700000e-04 2.357241540e-03 -2.724584060e-03
1.573705000e-04 -3.995829250e-02 -7.521390660e-03
1.573710000e-04 -8.899304030e-02 -2.403301680e-02
1.573715000e-04 1.298986270e-02 -2.724371490e-02
1.573720000e-04 -2.051671540e-02 -2.081147870e-02
1.573725000e-04 -6.969925580e-04 -1.782191000e-02
1.573730000e-04 4.096302730e-02 -6.766539600e-03
1.573735000e-04 3.327901190e-02 5.618649800e-03
1.573740000e-04 3.698823980e-02 1.399859400e-02
1.573745000e-04 2.895568060e-02 1.932708810e-02
1.573750000e-04 -2.671581450e-02 1.373306320e-02
1.573755000e-04 2.482584360e-02 9.967593820e-03
1.573760000e-04 3.260355550e-02 1.541990730e-02
1.573765000e-04 -8.275927670e-03 1.424540740e-02
1.573770000e-04 6.640796680e-03 1.009114260e-02
1.573775000e-04 5.501553330e-02 1.638641550e-02
1.573780000e-04 2.901552300e-02 2.349228320e-02
1.573785000e-04 4.032876140e-03 2.128851500e-02
1.573790000e-04 7.093945400e-03 1.675323600e-02
1.573795000e-04 -7.333784910e-03 1.173382790e-02
1.573800000e-04 -3.427040220e-02 2.167671910e-03
1.573805000e-04 6.729233470e-02 6.883277940e-03
1.573810000e-04 -3.866562780e-02 8.120941720e-03
1.573815000e-04 -2.895035500e-02 -3.864398730e-03
1.573820000e-04 -2.394211530e-03 -7.076519700e-03
1.573825000e-04 -1.536685720e-02 -7.683284490e-03
1.573830000e-04 1.975158960e-02 -4.537449400e-03
1.573835000e-04 2.219333270e-02 2.872387500e-03
1.573840000e-04 1.094652100e-02 6.854387660e-03
1.573845000e-04 4.816677420e-02 1.379434110e-02
1.573850000e-04 -8.979653460e-03 1.522035280e-02
1.573855000e-04 4.087168290e-02 1.592064390e-02
1.573860000e-04 -7.163694590e-02 6.250140340e-03
1.573865000e-04 5.971094770e-05 -5.203919490e-03
1.573870000e-04 -3.748815890e-02 -9.333767750e-03
1.573875000e-04 3.407340260e-02 -6.639869970e-03
1.573880000e-04 -9.090004170e-03 -1.480294080e-03
1.573885000e-04 -2.790645160e-02 -6.452850780e-03
1.573890000e-04 1.606361200e-02 -5.966955380e-03
1.573895000e-04 1.896813800e-02 7.645889150e-04
1.573900000e-04 1.536828150e-02 5.415507910e-03
1.573905000e-04 4.828782610e-02 1.314593890e-02
1.573910000e-04 2.124548160e-02 1.903246880e-02
1.573915000e-04 -3.553340270e-02 1.102855000e-02
1.573920000e-04 -3.780798020e-02 -2.741745750e-03
1.573925000e-04 -3.015572320e-02 -1.174707070e-02
1.573930000e-04 -4.351094220e-02 -1.910286530e-02
1.573935000e-04 1.034332120e-02 -1.806488530e-02
1.573940000e-04 -1.942131190e-02 -1.440848320e-02
1.573945000e-04 -3.256020330e-02 -1.776208350e-02
1.573950000e-04 2.202572610e-02 -1.373212820e-02
1.573955000e-04 -2.551560330e-02 -1.058270470e-02
1.573960000e-04 9.746337560e-03 -9.513179680e-03
1.573965000e-04 2.779474530e-02 -1.279684780e-03
1.573970000e-04 5.769894080e-02 1.150841750e-02
1.573975000e-04 -4.223212510e-02 9.689806800e-03
1.573980000e-04 -3.050870630e-02 -3.351868980e-03
1.573985000e-04 3.051077960e-02 -1.916846380e-03
1.573990000e-04 3.326095530e-02 7.789192770e-03
1.573995000e-04 -8.207934300e-04 1.000979380e-02
1.574000000e-04 4.280103750e-03 7.722913000e-03
1.574005000e-04 1.168044360e-02 7.860862560e-03
1.574010000e-04 -1.394674600e-02 5.083840410e-03
1.574015000e-04 -2.366161700e-02 -1.849055740e-03
1.574020000e-04 3.673949110e-03 -4.042657060e-03
1.574025000e-04 -7.807677090e-02 -1.415656190e-02
1.574030000e-04 6.819699720e-04 -2.063264570e-02
1.574035000e-04 4.826183430e-03 -1.393637900e-02
1.574040000e-04 4.974368020e-03 -8.530764570e-03
1.574045000e-04 2.711937050e-02 -1.310839940e-03
1.574050000e-04 3.876391260e-02 8.579912550e-03
1.574055000e-04 2.011141280e-02 1.442200610e-02
