topology,d_in_mm,d_out_mm,n,layers,awg,d_wire_mm,l_h,length_m,m_h,k,fom,eta_max,emf_per_sqrtw,r_dc,r_ac,r_skin,r_prox,prox_layers,skin_um,skin_limited,r_ratio,q,l_uh
solenoid,40,49.74185164448529,20,6,20,0.8118209703737738,0.0006730747561053132,16.60989121516484,3.6910159177382475e-08,0.0014136346787848827,2.7210820073596083e-07,6.802704092863266e-08,0.011575391680090062,0.539095438908671,99.35065026806383,1.33802981837152,98.0126204496923,6,92.25496965451984,True,184.29139461685372,21.28347125450981,673.0747561053132
solenoid,40,52.98913552598038,20,8,20,0.8118209703737738,0.0012083968263937063,22.962653075117828,4.8588779802648836e-08,0.0013888461158798168,1.9063443520877906e-07,4.765860425950934e-08,0.009717587778550594,0.7452825173674886,245.7486507474389,1.8497842114327907,243.8988665360061,8,92.25496965451984,True,329.73891782069484,15.447859350899211,1208.3968263937063
solenoid,40,59.48370328897057,20,12,20,0.8118209703737738,0.0027818307591607498,36.89237397737087,7.096867813811996e-08,0.0013369780813336427,1.1199159818214947e-07,2.799789797777272e-08,0.0074591467486317935,1.1973895725190156,892.4183636607671,2.971909677961479,889.4464539828057,12,92.25496965451984,True,745.3032698316694,9.792917125393902,2781.83075916075
pancake,40,88.70925822242643,30,1,20,0.8118209703737738,0.00010191148990134205,6.065280901208498,9.961028470000814e-09,0.000980427602498696,2.1406237119433903e-09,5.351559274130639e-10,0.0010312734311178906,0.19685651321762276,919.7896943880365,0.4885960177274836,919.3010983703091,30,92.25496965451984,True,4672.38639633538,0.3480843392178486,101.91148990134205
solenoid,40,41.62364194074755,30,1,20,0.8118209703737738,3.264687704243372e-05,3.769911184307752,7.667289561736241e-09,0.0013333493913462505,3.8412636449162845e-06,9.603140668202004e-07,0.021096218435752042,0.12235732902907669,0.3036897419659592,0.3036897419659592,0.0,1,92.25496965451984,True,2.4819906120522717,337.7235872875002,32.64687704243372
solenoid,40,43.24728388149509,30,2,20,0.8118209703737738,0.0001319329479683451,7.692847016408887,1.530312570618527e-08,0.001323812373756232,1.0302465073435105e-06,2.575614941599798e-07,0.020479926407397632,0.24968127033738977,4.510655393371476,0.6197065689826867,3.890948824388789,2,92.25496965451984,True,18.06565381246382,91.88899260911967,131.9329479683451
solenoid,40,46.494567762990194,30,4,20,0.8118209703737738,0.0005387791839497216,15.997792623991309,3.045359531860071e-08,0.0013036352403892181,4.408400225384185e-07,1.1020998134212061e-07,0.01463321794012157,0.5192289897917254,41.74616998218932,1.2887214781684468,40.457448504020874,4,92.25496965451984,True,80.40030661411002,40.54562914216309,538.7791839497216
solenoid,40,49.74185164448529,30,6,20,0.8118209703737738,0.0012378490924667036,24.91483682274726,4.5406409684178136e-08,0.0012823489948309158,2.745319291821335e-07,6.863297287456248e-08,0.011646188267981467,0.8086431583630064,149.02597540209572,2.0070447275572803,147.01893067453844,6,92.25496965451984,True,184.2913946168537,26.09489791731637,1237.8490924667037
solenoid,40,52.98913552598038,30,8,20,0.8118209703737738,0.002247241190906792,34.44397961267674,6.012834468094717e-08,0.001260309843741735,1.9462409371120148e-07,4.8656018692983715e-08,0.009825386448717256,1.117923776051233,368.62297612115833,2.7746763171491864,365.8482998040091,8,92.25496965451984,True,329.7389178206948,19.152133408734443,2247.2411909067923
solenoid,40,59.48370328897057,30,12,20,0.8118209703737738,0.005272249735274885,55.338560966056306,8.87910225969317e-08,0.0012150495659287708,1.1686887580581117e-07,2.9217217244161157e-08,0.0076212620722518115,1.7960843587785231,1338.6275454911506,4.457864516942218,1334.1696809742084,12,92.25496965451984,True,745.3032698316695,12.373315558924308,5272.249735274885
pancake,40,121.18209703737736,50,1,20,0.8118209703737738,0.00031027884202621187,12.659212298570548,1.3987740298870995e-08,0.0007890316118590159,7.278007405380076e-10,1.8195018506829022e-10,0.0006015963097174999,0.41087106001664475,5334.615667787254,1.0197781137252777,5333.595889673529,50,92.25496965451984,True,12983.673436554875,0.1827253904269021,310.27884202621186
solenoid,40,41.62364194074755,50,1,20,0.8118209703737738,6.38298743999467e-05,6.283185307179587,8.91445689383616e-09,0.0011086789913899216,3.1155262499049746e-06,7.788803491656296e-07,0.02281974099781441,0.20392888171512785,0.5061495699432654,0.5061495699432654,0.0,1,92.25496965451984,True,2.4819906120522712,396.1822283419286,63.829874399946696
solenoid,40,43.24728388149509,50,2,20,0.8118209703737738,0.00026022269406561873,12.821411694014811,1.785430150485414e-08,0.0010997480579901058,8.414297026107172e-07,2.1035733715223285e-07,0.019218967986305766,0.41613545056231627,7.517758988952458,1.0328442816378112,6.484914707314648,2,92.25496965451984,True,18.065653812463818,108.74433527002523,260.2226940656187
solenoid,40,46.494567762990194,50,4,20,0.8118209703737738,0.001080123077211968,26.66298770665218,3.5776921232321836e-08,0.001081656254881869,3.650573116629313e-07,9.12643112573815e-08,0.013378930400068554,0.8653816496528755,69.57694997031552,2.1478691302807444,67.42908084003479,4,92.25496965451984,True,80.40030661411002,48.77055872368145,1080.123077211968
solenoid,40,49.74185164448529,50,6,20,0.8118209703737738,0.0025185678382233056,41.5247280379121,5.370908210094064e-08,0.001063393074021942,2.304651414019159e-07,5.761627871120726e-08,0.010684882013027,1.347738597271677,248.3766256701595,3.3450745459287994,245.0315511242307,6,92.25496965451984,True,184.2913946168537,31.85611446641239,2518.5678382233054
solenoid,40,52.98913552598038,50,8,20,0.8118209703737738,0.00463444436350788,57.40663268779457,7.160257593261389e-08,0.0010450876937755584,1.65594783113259e-07,4.1398692350611064e-08,0.009067963954014222,1.8632062934187215,614.3716268685971,4.624460528581976,609.7471663400152,8,92.25496965451984,True,329.7389178206948,23.69825644467953,4634.44436350788
solenoid,40,59.48370328897057,50,12,20,0.8118209703737738,0.01113412423851054,92.23093494342717,1.0712197131212055e-07,0.001008726542213302,1.0206318426092532e-07,2.551579476311971e-08,0.007123228359581073,2.9934739312975385,2231.0459091519174,7.429774194903696,2223.616134957014,12,92.25496965451984,True,745.3032698316694,15.678244346463138,11134.12423851054
pancake,40,169.89135525980382,80,1,20,0.8118209703737738,0.0009278707253722734,26.3757255894482,1.8378566976502604e-08,0.0005995022710476552,2.355307840919513e-10,5.888269601605348e-11,0.00034225974856942403,0.856058187196088,28457.45915522747,2.1247283839911764,28455.334426843478,80,92.25496965451984,True,33242.43559708988,0.10243331417643797,927.8707253722735
solenoid,40,41.62364194074755,80,1,20,0.8118209703737738,0.00011314426773148676,10.053096491487338,9.579439346248795e-09,0.0008948427785700725,2.248546314999403e-06,5.621359467556724e-07,0.022370204587302423,0.3262862107442045,0.8098393119092245,0.8098393119092245,0.0,1,92.25496965451984,True,2.4819906120522712,438.91818422971113,113.14426773148676
solenoid,40,43.24728388149509,80,2,20,0.8118209703737738,0.0004642586379746685,20.514258710423697,1.9223661267360684e-08,0.0008865005973374816,6.09655277725115e-07,1.524137729713517e-07,0.016731704904781906,0.665816720899706,12.028414382323934,1.6525508506204978,10.375863531703436,2,92.25496965451984,True,18.06565381246382,121.25551049938404,464.2586379746685
solenoid,40,46.494567762990194,80,4,20,0.8118209703737738,0.001950795519625531,42.66078033064349,3.867404639462777e-08,0.0008700348777539572,2.6660873039261605e-07,6.665217371312862e-08,0.011463966478870916,1.3846106394446007,111.32311995250484,3.4365906084491913,107.88652934405565,4,92.25496965451984,True,80.40030661411002,55.052399499099316,1950.795519625531
solenoid,40,49.74185164448529,80,6,20,0.8118209703737738,0.00460111359855141,66.43956486065936,5.82932140978439e-08,0.0008539047852900388,1.696781053724637e-07,4.241952274428388e-08,0.009175015184497811,2.156381755634684,397.4026010722553,5.35211927348608,392.0504817987692,6,92.25496965451984,True,184.29139461685372,36.37325130872268,4601.11359855141
solenoid,40,52.98913552598038,80,8,20,0.8118209703737738,0.008557741190864226,91.85061230047131,7.803255269581416e-08,0.0008381450104764787,1.229195618776277e-07,3.0729888580754735e-08,0.007815006234193445,2.9811300694699545,982.9946029897555,7.399136845731163,975.5954661440244,8,92.25496965451984,True,329.73891782069484,27.3500350609982,8557.741190864226
solenoid,40,59.48370328897057,80,12,20,0.8118209703737738,0.020964381518576217,147.5694959094835,1.1771299531565434e-07,0.0008078045728214579,7.702661989486961e-08,1.9256654232079918e-08,0.006188696943799287,4.789558290076062,3569.6734546430685,11.887638711845916,3557.7858159312227,12,92.25496965451984,True,745.3032698316694,18.450300231284928,20964.381518576218
pancake,40,234.8370328897057,120,1,20,0.8118209703737738,0.002530030351536856,51.80556020764294,2.2600836982880302e-08,0.00044646208272902253,8.05933611959699e-11,2.0148340298180566e-11,0.00020021081165619867,1.6814162631330443,125768.03782405956,4.173259380048227,125763.8645646795,120,92.25496965451984,True,74798.87079818734,0.06319828871677655,2530.030351536856
solenoid,40,41.62364194074755,120,1,20,0.8118209703737738,0.00018053543293361867,15.079644737231009,9.884358691192592e-09,0.0007309542488053593,1.595979793703368e-06,3.989946300322219e-07,0.020865804562193918,0.48942931611630675,1.2147589678638369,1.2147589678638369,0.0,1,92.25496965451984,True,2.4819906120522717,466.89821176153157,180.53543293361867
solenoid,40,43.24728388149509,120,2,20,0.8118209703737738,0.0007439385599439847,30.77138806563555,1.985334562537973e-08,0.0007232494167805608,4.334991742861471e-07,1.0837477008135138e-07,0.014292895138768453,0.9987250813495591,18.042621573485903,2.478826275930747,15.563795297555156,2,92.25496965451984,True,18.06565381246382,129.53505149588113,743.9385599439847
solenoid,40,46.494567762990194,120,4,20,0.8118209703737738,0.0031517235298947665,63.991170495965235,4.001450815584019e-08,0.0007082170039685624,1.902737362130642e-07,4.7568429527754744e-08,0.009699124133585015,2.0769159591669015,166.9846799287573,5.154885912673787,161.8297940160835,4,92.25496965451984,True,80.40030661411002,59.29544849196859,3151.7235298947667
solenoid,40,49.74185164448529,120,6,20,0.8118209703737738,0.0074918541556867335,99.65934729098905,6.042872093392161e-08,0.0006936999582806328,1.2155850429336445e-07,3.038962422628251e-08,0.007769057219327481,3.2345726334520255,596.1039016083829,8.028178910229121,588.0757226981538,6,92.25496965451984,True,184.2913946168537,39.4836435624172,7491.854155686733
solenoid,40,52.98913552598038,120,8,20,0.8118209703737738,0.014038415778003898,137.77591845070697,8.10501453536492e-08,0.0006797006282439721,8.840680835098623e-08,2.2101701110776142e-08,0.00662880517841751,4.471695104204932,1474.4919044846333,11.098705268596746,1463.3931992160365,8,92.25496965451984,True,329.7389178206948,29.910631412812695,14038.415778003899
solenoid,40,59.48370328897057,120,12,20,0.8118209703737738,0.034871948356733955,221.35424386422523,1.2276493671148712e-07,0.0006532195311155362,5.5853378503175606e-08,1.3963344235843928e-08,0.005270159901404463,7.1843374351140925,5354.510181964602,17.83145806776887,5336.678723896834,12,92.25496965451984,True,745.3032698316695,20.46003332720944,34871.948356733956
pancake,40,364.7283881495095,200,1,20,0.8118209703737738,0.009606947149188562,127.14917309097372,2.8354491825220365e-08,0.0002874432344649884,1.8605837126467423e-11,4.651459281573584e-12,9.619754142899616e-05,4.126790379684783,857462.2908272705,10.24265498028526,857452.0481722902,200,92.25496965451984,True,207779.46344169925,0.035198182952392895,9606.947149188562
solenoid,40,41.62364194074755,200,1,20,0.8118209703737738,0.0003170619667504881,25.13274122871835,1.0070639549719906e-08,0.0005619632312335006,9.940214329006706e-07,2.4850523471541834e-07,0.01819169115084609,0.8157155268605114,2.0245982797730617,2.0245982797730617,0.0,1,92.25496965451984,True,2.4819906120522712,491.9887344701862,317.06196675048807
solenoid,40,43.24728388149509,200,2,20,0.8118209703737738,0.001311541077903614,51.285646776059245,2.0238174369606775e-08,0.0005552688471212505,2.702805445794652e-07,6.757012701342122e-08,0.011406261902922014,1.664541802249265,30.071035955809833,4.131377126551245,25.93965882925859,2,92.25496965451984,True,18.065653812463818,137.01981605416458,1311.541077903614
solenoid,40,46.494567762990194,200,4,20,0.8118209703737738,0.005598038258276034,106.65195082660873,4.083465806070853e-08,0.0005422928967910005,1.1889209418108052e-07,2.9723021778354e-08,0.007676040615736948,3.461526598611502,278.3077998812621,8.591476521122978,269.71632336013914,4,92.25496965451984,True,80.40030661411002,63.19174624001859,5598.038258276034
solenoid,40,49.74185164448529,200,6,20,0.8118209703737738,0.013403354313732714,166.0989121516484,6.173747004705459e-08,0.0005298647190891139,7.612853130505644e-08,1.9032132101819988e-08,0.006150279992955696,5.390954389086708,993.506502680638,13.380298183715198,980.1262044969228,6,92.25496965451984,True,184.2913946168537,42.38309395245026,13403.354313732714
solenoid,40,52.98913552598038,200,8,20,0.8118209703737738,0.02529166807564823,229.62653075117828,8.2903446901e-08,0.0005179725855074953,5.549764336347444e-08,1.3874410455870074e-08,0.0052527719449856096,7.452825173674886,2457.4865074743884,18.497842114327906,2438.9886653600606,8,92.25496965451984,True,329.7389178206948,32.33227054627727,25291.66807564823
solenoid,40,59.48370328897057,200,12,20,0.8118209703737738,0.06366804130390664,368.9237397737087,1.2588528404962445e-07,0.0004957208015224212,3.5237244379825255e-08,8.809310939748394e-09,0.004186164174109647,11.973895725190154,8924.18363660767,29.719096779614784,8894.464539828055,12,92.25496965451984,True,745.3032698316694,22.413148246783212,63668.04130390665
pancake,60,61.62364194074754,1,1,20,0.8118209703737738,1.8310055118104634e-07,0.19104597001194396,3.358668799778173e-10,0.0007799114167625033,1.454514260182033e-07,3.63628538600364e-08,0.0010471300544791732,0.0062006433227744405,0.015389938515810763,0.015389938515810763,0.0,1,92.25496965451984,True,2.4819906120522712,37.37684499958597,0.18310055118104634
solenoid,60,61.62364194074754,1,1,20,0.8118209703737738,1.4505060734223188e-07,0.18849555921538758,3.33637514856476e-10,0.0008704383670888672,1.454688939519067e-07,3.6367220842827026e-08,0.001040284826510942,0.006117866451453834,0.01518448709829796,0.01518448709829796,0.0,1,92.25496965451984,True,2.4819906120522717,30.01022816741515,0.14505060734223188
pancake,60,63.247283881495086,2,1,20,0.8118209703737738,7.238516841460624e-07,0.38719276161700067,6.636629113573742e-10,0.0007750784766094785,3.849779196408661e-08,9.62444780576166e-09,0.001882218989809849,0.012566840388190094,0.2270281879695307,0.031190779866647134,0.19583740810288355,2,92.25496965451984,True,18.06565381246382,10.016584960397372,0.7238516841460624
solenoid,60,61.62364194074754,2,1,20,0.8118209703737738,5.592920369707145e-07,0.37699111843077515,6.61960644092029e-10,0.0008794998618322911,2.863220043174121e-07,7.158049083181858e-08,0.0020487343828781792,0.012235732902907668,0.03036897419659592,0.03036897419659592,0.0,1,92.25496965451984,True,2.4819906120522717,57.85732975977234,0.5592920369707145
solenoid,60,63.247283881495086,2,2,20,0.8118209703737738,2.1844024638866473e-06,0.7641838800477758,1.308480903278894e-09,0.0008796785119811396,7.582368033422543e-08,1.895591936490258e-08,0.0034160308021564355,0.024802573291097762,0.44807470273523364,0.06155975406324305,0.3865149486719906,2,92.25496965451984,True,18.06565381246382,15.315532635826514,2.1844024638866473
pancake,60,64.87092582224264,3,1,20,0.8118209703737738,1.6113647659172443e-06,0.5884403748151702,9.837506150334952e-10,0.0007700359639350523,2.283270801791417e-08,5.7081769393119735e-09,0.0022777157025927106,0.01909859119624696,0.8410718915315964,0.047402524052509123,0.7936693674790873,3,92.25496965451984,True,44.038425813149736,6.018809761482653,1.6113647659172443
solenoid,60,61.62364194074754,3,1,20,0.8118209703737738,1.2146319631846479e-06,0.5654866776461627,9.850230479631708e-10,0.0008880695175171255,4.226607424610221e-07,1.0566516328499854e-07,0.003026377803716063,0.0183535993543615,0.04555346129489387,0.04555346129489387,0.0,1,92.25496965451984,True,2.4819906120522712,83.76704522305889,1.2146319631846478
